,percent_known,mean
2561815,"[0.1111111111111111, 0.24260638297872344, 0.23320224719101124, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.18428571428571427, 0.19007142857142859, 0.2232258064516129, 0.25296296296296295, 0.2721568627450981, 0.3333333333333333, 0.18215384615384614, 0.2766477272727273, 0.22133333333333335, 0.2728, 0.23529411764705882, 0.3092929292929293, 0.29300000000000004, 0.2512408759124088, 0.3333333333333333, 0.3201639344262295, 0.3179661016949153, 0.3725, 0.3333333333333333, 0.36924999999999997, 0.3568181818181818, 0.3016, 0.17118279569892475, 0.24725000000000003, 0.22663265306122454, 0.1803783783783784, 0.1959615384615385, 0.3287179487179488, 0.29846153846153844, 0.339016393442623, 0.26879629629629637, 0.2543478260869565, 0.28238095238095234, 0.273953488372093, 0.2857142857142857, 0.18880952380952382, 0.2697233201581028, 0.27421052631578946, 0, 0.24, 0, 0, 0, 0.33781249999999996, 0, 0.3333333333333333, 0.16819277108433736, 0.3333333333333333, 0.23809523809523808, 0.2961904761904762, 0.3333333333333333, 0.2769718309859156, 0.23294117647058823, 0, 0.16731250000000003, 0.24943925233644862, 0.21519379844961245, 0.1958181818181818, 0, 0.19834862385321106, 0.1837556561085973, 0, 0.3333333333333333, 0.24666666666666667, 0.25, 0.2535483870967742, 0.5, 0.32, 0.06896551724137931, 0.198, 0.14814814814814814, 0.1905, 0.3333333333333333, 0.5]",0.24022235525522145
2561817,"[0, 0.21739130434782608, 0.25432692307692306, 0.24246913580246923, 0.3304761904761905, 0, 0.21384615384615388, 0.21565217391304348, 0.3333333333333333, 0.3223809523809524, 0.2736, 0, 0.26000000000000006, 0.16975609756097562, 0.305, 0.2329245283018868, 0.22623931623931628, 0.308125, 0.5, 0, 0.2596491228070176, 0.27413793103448275, 0.44411764705882356, 0.3333333333333333, 0.14285714285714285, 0.22888349514563114, 0.5, 0.2429268292682927, 0.1941304347826087, 0.258, 0.3333333333333333, 0.15669642857142857, 0.22271820448877802, 0, 0.19333333333333336, 0.16129032258064516, 0.23071428571428573, 0, 0.29015503875968995, 0.348, 0.1938961038961039, 0.268062015503876, 0.3333333333333333, 0, 0.1947826086956522, 0.2704347826086957, 0.12840579710144925, 0.3136842105263158, 0.20680555555555558, 0.28727272727272735, 0.2578823529411765, 0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.21311594202898557, 0.2606329113924051, 0.2709090909090909, 0.5657142857142857, 0.43555555555555553, 0.3333333333333333, 0.3333333333333333, 0.42857142857142855, 0.2593975903614458, 0.2703030303030303, 0.2647058823529412, 0.3882608695652174, 0.3333333333333333, 0.22402061855670108, 0.4282608695652175, 0.3333333333333333, 0.48833333333333334, 0.3333333333333333, 0.3033846153846154, 0.15151515151515152, 0.5714285714285714, 0.396, 0.3333333333333333, 0.3333333333333333, 0.2857142857142857, 0.24125000000000002, 0.4, 0, 0.25, 0.3333333333333333, 0.2578260869565217]",0.26470411033323643
2561819,"[0.192, 0.25, 0.09090909090909091, 0.31, 0.2698181818181818, 0.3074285714285715, 0.38031746031746033, 0.45454545454545453, 0.25, 0.24068669527897002, 0, 0.165, 0.23407185628742516, 0.5, 0.2253846153846154, 0.27229508196721314, 0.3333333333333333, 0.22953846153846155, 0.14895348837209305, 0, 0.2683333333333333, 0, 0.22285714285714286, 0.24437499999999998, 0, 0, 0.29650000000000004, 0.35863636363636364, 0.4444444444444444, 0.1912987012987013, 0.2384, 0.09090909090909091, 0.21608695652173912, 0.237741935483871, 0.2, 0.21035398230088495, 0.2276923076923077, 0.24833333333333332, 0.23418181818181824, 0.29084033613445376, 0.3843478260869565, 0.4014705882352942, 0.3333333333333333, 0.26979865771812084, 0.2109090909090909, 0, 0.3333333333333333, 0.31643678160919547, 0.2978571428571429, 0.3333333333333333, 0.29846153846153844, 0.19223880597014928, 0.2330909090909091, 0.35318181818181826, 0.20011461318051577, 0, 0.19431372549019607, 0.225, 0, 0, 0.19869565217391305, 0.3333333333333333, 0.3333333333333333, 0.18857142857142856, 0.24791666666666667, 0.35042253521126765, 0.14400000000000002, 0.11764705882352941, 0.174, 0.3333333333333333, 0.22225806451612903, 0, 0, 0.2, 0.39399999999999996]",0.2251999992141629
2561823,"[0.13785714285714287, 0.3063636363636364, 0.15261538461538462, 0.2879310344827586, 0.3702500000000001, 0.3623255813953488, 0.20634615384615385, 0.2317094017094017, 0.20803030303030304, 0.2807692307692308, 0.3184677419354839, 0.35578125, 0.3333333333333333, 0.29385714285714293, 0.26634146341463416, 0.3040625, 0.2857142857142857, 0.1707766990291262, 0.28905982905982913, 0.2666666666666667, 0.21430412371134014, 0, 0.28852173913043483, 0.2143678160919541, 0, 0.2916666666666667, 0.24581699346405228, 0.19270676691729322, 0.145, 0.24683333333333338, 0.5, 0.2683076923076923, 0.21962962962962962, 0.10708333333333334, 0.21075000000000005, 0.24532188841201719, 0.22590243902439025, 0.35914893617021276, 0.18325, 0.3333333333333333, 0.2114285714285714, 0.20917431192660552, 0.2975, 0.2413793103448276, 0.20166666666666666, 0.21835937500000002, 0.3333333333333333, 0.181875, 0.5, 0.21445783132530122, 0.3461764705882353, 0, 0.3333333333333333, 0.25, 0.27444444444444444, 0.26040816326530614, 0.198, 0.2104635761589404, 0.27999999999999997, 0.2867741935483871, 0.35428571428571426, 0.22731481481481483, 0.2242168674698795, 0.2727272727272727, 0.24750000000000003, 0.2705555555555555, 0.2391836734693878, 0.5, 0.4436363636363636, 0.3078947368421053, 0.19510416666666666, 0.26692307692307693, 0.33111111111111113, 0.3333333333333333, 0.2465625, 0.29733333333333334, 0.36400000000000005, 0.14285714285714285, 0.3333333333333333, 0.24384615384615388, 0.15578947368421053, 0.24060606060606066, 0.19533333333333333, 0.3333333333333333, 0.19733333333333333, 0.3333333333333333, 0.23095238095238094, 0.23076923076923078, 0.26944444444444443, 0.30820224719101125, 0.15555555555555556, 0.24527777777777782, 0.2246153846153846, 0.16666666666666666, 0.3333333333333333, 0.4042424242424243, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.295, 0.32944444444444443, 0.25, 0.2]",0.2596433329623722
2561821,"[0.23850931677018636, 0.21375000000000005, 0.20636655948553057, 0, 0.2386486486486487, 0.24718750000000003, 0.22070588235294114, 0.22125, 0.08333333333333333, 0.2668553459119497, 0.14288, 0.26925925925925925, 0.1534375, 0.25375000000000003, 0.09090909090909091, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0, 0.3333333333333333, 0.2777777777777778, 0.3333333333333333, 0.21256880733944952, 0.2877631578947369, 0, 0, 0.2831547619047619, 0.3333333333333333, 0, 0.3292307692307692, 0.35480000000000006, 0.22982758620689656, 0.2873188405797102, 0.2829411764705882, 0.2888235294117647, 0.3968, 0.2870731707317073, 0.29035714285714287, 0.2722988505747127, 0.22875536480686698, 0, 0.20057971014492754, 0.17566265060240965, 0.22736842105263158, 0.1705128205128205, 0.22351351351351353, 0, 0.18265895953757227, 0.19047619047619047, 0.2968181818181818, 0.27276190476190476, 0.3333333333333333, 0.148, 0.3333333333333333, 0, 0, 0.3333333333333333, 0, 0.23345454545454544, 0, 0, 0, 0, 0.49333333333333335, 0, 0.3046153846153846, 0.21214814814814814, 0.4, 0, 0.3333333333333333, 0, 0.3333333333333333, 0.1825581395348837, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.28941176470588237, 0.23428571428571435, 0.3333333333333333, 0, 0.19869565217391305, 0.1781818181818182, 0.21414634146341463, 0, 0.3333333333333333, 0.3333333333333333, 0, 0.16666666666666666, 0.3333333333333333, 0.157, 0.2857142857142857, 0, 0.3333333333333333, 0.2292857142857143, 0, 0, 0.3333333333333333, 0.3333333333333333, 0.1386046511627907, 0.25, 0.2408139534883721, 0.3333333333333333, 0, 0, 0.33166666666666667, 0.4625, 0.2, 0.5, 0.15384615384615385, 0.6]",0.2112267999267182
2098406,"[0.2553448275862069, 0.128, 0.24361702127659582, 0.18429951690821259, 0.13405405405405404, 0.1485, 0, 0.3333333333333333, 0.11181818181818182, 0.1992727272727273, 0.13999999999999999, 0.12717948717948718, 0.16680851063829788, 0.20058823529411765, 0.2503174603174603, 0.135, 0, 0.36312500000000003, 0.12866666666666668, 0.2519607843137255, 0.22952380952380955, 0, 0.164468085106383, 0.2165625, 0.12412698412698413, 0.22906976744186044, 0.21780219780219784, 0.3046153846153846, 0.14095238095238094, 0.1611111111111111, 0.10571428571428572, 0.22852941176470587, 0.14466666666666667, 0.19217391304347825, 0.16666666666666666, 0.32555555555555554, 0.24, 0.17176470588235293, 0.12947368421052632, 0.29140625, 0.15450980392156863, 0.045581395348837206, 0, 0, 0, 0.07142857142857142, 0.2222222222222222, 0.14095238095238094, 0.09523809523809523, 0.17107142857142857, 0.28470588235294114, 0.18951923076923077, 0.2, 0.5, 0, 0.15639097744360902, 0.3280952380952381, 0.5, 0.17, 0.07692307692307693, 0.186875, 0.23294117647058823, 0.248, 0.09523809523809523, 0.2222222222222222, 0.375, 0.25, 0.15384615384615385, 0.3, 0.4883333333333333, 0.37, 0.15421052631578946, 0.18566037735849056, 0.06727272727272728, 0.21469387755102043, 0.3333333333333333, 0.25, 0, 0, 0, 0.6666666666666666, 0.1627777777777778, 0.31416666666666665, 0, 0.22223880597014925, 0.19047619047619047, 0.2, 0, 0.198, 0.35214285714285715, 0, 0.2361904761904762, 0.13206896551724137, 0.15789473684210525, 0.3333333333333333, 0.27905660377358493, 0, 0.2708, 0.2815094339622642, 0.24, 0.2307142857142857, 0.20842105263157895, 0.262, 0.20838709677419356, 0.23076923076923078, 0.28285714285714286, 0, 0.4185714285714286, 0.24714285714285714, 0.20857142857142857, 0.125, 0.27875, 0.23071428571428573, 0.23529411764705882, 0, 0.24450000000000002, 0.0625, 0.3333333333333333, 0, 0, 0.3333333333333333, 0.2857142857142857, 0.22451612903225807, 0.25, 0.10888888888888888, 0.26708333333333334, 0.25, 0, 0, 0.3333333333333333]",0.19090809515949175
2098412,"[0, 0.32416666666666666, 0.2618181818181818, 0.2841935483870968, 0.2566666666666667, 0.2518367346938776, 0.30102564102564106, 0.15, 0.16666666666666666, 0.5, 0, 0.14285714285714285, 0.25209302325581395, 0.2854430379746836, 0.13333333333333333, 0.18854838709677418, 0.3792307692307692, 0.23289473684210527, 0.16528301886792457, 0.2965, 0.25, 0.24742857142857144, 0.22230769230769232, 0.1473076923076923, 0.25, 0.185, 0.42857142857142855, 0.20653225806451617, 0.173, 0.23741379310344826, 0, 0.1947826086956522, 0.17647058823529413, 0.07692307692307693, 0.24893617021276596, 0.26704545454545453, 0.2432142857142857, 0.296, 0.3333333333333333, 0.185, 0.28900000000000003, 0.30057971014492757, 0.16666666666666666, 0.17411764705882352, 0.24287671232876712, 0.2341304347826087, 0.17545454545454547, 0, 0.15783783783783784, 0.1862162162162162, 0.23368421052631577, 0.22966666666666669, 0.433, 0.2532978723404255, 0.30969696969696975, 0.2857142857142857, 0.3333333333333333, 0.125, 0.3156, 0.27657894736842104, 0.35428571428571426, 0.3703125, 0.21599999999999997, 0.17857142857142858, 0.29366666666666663, 0.1, 0, 0, 0.16294117647058826, 0.3333333333333333, 0.24666666666666667, 0.15930232558139534, 0.13999999999999999, 0.21944444444444444, 0.2662162162162163, 0.24016393442622955, 0.245, 0.2475, 0.16666666666666666, 0.3076923076923077, 0.2673015873015873, 0.3125, 0.15, 0.2254545454545455, 0.323013698630137, 0.2688888888888889, 0.245, 0.22314285714285717, 0.3710810810810812, 0.31835164835164836, 0.33789473684210525, 0.27666666666666667, 0.2475, 0, 0, 0.09090909090909091, 0.396, 0.0775, 0.1209375, 0.13066666666666665, 0.26442857142857146, 0.2413793103448276, 0, 0.297, 0.31758064516129036, 0.24790322580645163, 0.2814736842105263, 0, 0.21432432432432433, 0.24425, 0.2, 0.10526315789473684, 0.17846153846153845, 0.17411764705882352, 0.2222222222222222, 0.125, 0, 0.17454545454545453]",0.21680337877439881
2098408,"[0, 0.262, 0.17176470588235293, 0.24357142857142855, 0.21814814814814815, 0.21521008403361347, 0.16962962962962966, 0.21917647058823528, 0.2608695652173913, 0.25, 0.24833333333333332, 0, 0, 0.27765625, 0.19230769230769232, 0.30047058823529416, 0.17391304347826086, 0.20666666666666667, 0.13694444444444442, 0.3333333333333333, 0.15384615384615385, 0, 0.4, 0.20837209302325582, 0, 0.240625, 0.17647058823529413, 0.15951612903225806, 0.13405405405405404, 0, 0.12062500000000001, 0.3333333333333333, 0, 0.19625, 0, 0.1957142857142857, 0.2742696629213483, 0.16666666666666666, 0.5, 0, 0, 0.312, 0, 0.34608695652173915, 0.2814285714285714, 0.28157894736842104, 0.20272058823529418, 0.1622222222222222, 0.14285714285714285, 0.23320987654320988, 0.2, 0.2222222222222222, 0.2857142857142857, 0.25977272727272727, 0.19338028169014085, 0.07142857142857142, 0.2705454545454546, 0.2559090909090909, 0.29417910447761203, 0.3157894736842105, 0.3152, 0.21777777777777776, 0.23673913043478262, 0.14285714285714285, 0, 0.288688524590164, 0.1111111111111111, 0.3675, 0.2743697478991597, 0.21043478260869564, 0.25053846153846154, 0.16666666666666666, 0.17142857142857143, 0.26916666666666667, 0.3333333333333333, 0.2613333333333333, 0.2573913043478261, 0.2332608695652174, 0.17598726114649682, 0, 0.23809523809523808, 0.22659420289855076, 0.07407407407407407, 0.19822222222222222, 0.22923076923076924, 0, 0.1436764705882353, 0, 0.1823809523809524, 0.3564, 0.3333333333333333, 0.2, 0.21029411764705883, 0, 0.1403225806451613, 0.10909090909090909, 0.26153846153846155, 0.20162393162393166, 0.263404255319149, 0.25473214285714285, 0.16166666666666665, 0, 0, 0.3333333333333333, 0, 0.173, 0.25364864864864867, 0.2916666666666667, 0.1781818181818182, 0.14285714285714285, 0.09090909090909091, 0.2857142857142857, 0, 0.2361904761904762, 0.1, 0.16216216216216217, 0.3145454545454545, 0.3333333333333333, 0.19633333333333333, 0.14285714285714285, 0.2727272727272727, 0.25, 0, 0.2222222222222222, 0.23554347826086958, 0, 0, 0.2805882352941177, 0.11620000000000001, 0.06, 0, 0, 0.23294117647058823, 0.21777777777777776, 0.198, 0, 0.5, 0.25, 0.32, 0, 0.2222222222222222, 0.09090909090909091, 0]",0.18351827444721464
2098410,"[0.22, 0.1627777777777778, 0.2222222222222222, 0.292, 0.19464788732394367, 0.24105263157894735, 0.21939393939393942, 0.25840909090909087, 0.2076842105263158, 0, 0.28457446808510634, 0.2547194719471948, 0, 0.25006249999999997, 0.37116279069767444, 0.1922857142857143, 0.2094736842105263, 0.24821428571428572, 0.17125, 0.27198581560283697, 0.2861059190031152, 0.2336764705882353, 0.1674766355140187, 0.22701492537313434, 0.2636363636363636, 0.29596491228070176, 0.435, 0.4, 0.2782727272727273, 0.38862068965517244, 0.17411764705882352, 0.205, 0.1951219512195122, 0.29411764705882354, 0.23333333333333334, 0.15578947368421053, 0, 0.2568, 0.17103448275862068, 0.16129032258064516, 0.22358695652173913, 0.3458823529411765, 0.1916, 0.25, 0.2534782608695652, 0.19823529411764707, 0.16333333333333333, 0.25923076923076926, 0.23444444444444446, 0.1956521739130435, 0.27099999999999996, 0.1992727272727273, 0.3288888888888889, 0.14434782608695654, 0.2278, 0.2832142857142857, 0.18625, 0.20821052631578948, 0.2192207792207792, 0.19927710843373497, 0.17789473684210524, 0.3017241379310345, 0, 0.3012213740458015, 0.18247422680412373, 0.16363636363636364, 0.16666666666666666, 0.3333333333333333, 0, 0.2777777777777778, 0.14285714285714285, 0.25467532467532467, 0.06666666666666667, 0.18181818181818182, 0.17963636363636362, 0.185, 0.2857142857142857, 0.08333333333333333, 0, 0, 0.2465, 0, 0, 0.25, 0.2692307692307692, 0.31]",0.20973693492519965
2098402,"[0.2365789473684211, 0.18305882352941175, 0.22478070175438597, 0.19218390804597704, 0.260566037735849, 0.30258333333333337, 0.30444444444444446, 0.2652577319587629, 0.34500000000000003, 0.28222222222222226, 0.27676470588235297, 0, 0, 0.23722222222222222, 0, 0.27110526315789474, 0.20369565217391306, 0.28422222222222226, 0, 0.22566371681415928, 0.16666666666666666, 0.19032258064516133, 0.06666666666666667, 0.25, 0.27225, 0.17714285714285713, 0.14962264150943397, 0.3333333333333333, 0.18016666666666664, 0, 0.34125, 0.25999999999999995, 0.08333333333333333, 0.2, 0.16444444444444445, 0.26636363636363636, 0.181875, 0.3157894736842105, 0.2169811320754717, 0.2222222222222222, 0.264, 0, 0.33964285714285714, 0.31055045871559633, 0.33166666666666667, 0.2911111111111111, 0.25007692307692314, 0.22199999999999998, 0.13777777777777778, 0.375, 0.22807692307692307, 0.21625, 0.2240909090909091, 0.14285714285714285, 0.36692307692307696, 0.2528260869565217, 0.1795, 0.125, 0.2625714285714286, 0.27999999999999997, 0.344, 0.28300000000000003, 0.1474468085106383, 0.25, 0.3076923076923077, 0.23500000000000004, 0.296, 0.328, 0.3226829268292683, 0.29988764044943816, 0.198, 0.2703030303030303, 0.1837037037037037, 0.2360344827586207, 0.125, 0.341304347826087, 0.5, 0.3249162011173185, 0.17391304347826086, 0.125, 0.2635294117647059, 0.17217391304347826, 0.16666666666666666, 0.08695652173913043, 0.17153846153846153, 0.17759999999999998, 0.2389655172413793, 0.3547169811320755, 0.2671875000000001, 0.38971830985915495, 0.27379310344827584, 0, 0.2577777777777778, 0.2303333333333333, 0.2135632183908046, 0.30978021978021986, 0.3333333333333333, 0.24479166666666666, 0.3333333333333333, 0.022727272727272728, 0, 0, 0.30312500000000003, 0.21258064516129035, 0.19657142857142856, 0.3366153846153846, 0.22727272727272727, 0.05, 0.30622222222222223, 0.2]",0.22333145810794908
2098398,"[0.2857142857142857, 0.27999999999999997, 0.339375, 0.31170731707317073, 0.2252380952380953, 0.1837037037037037, 0, 0.3062068965517241, 0, 0.255, 0.2577777777777778, 0.31317460317460316, 0.3028632478632479, 0.196, 0.21599999999999997, 0.24593137254901964, 0.21999999999999995, 0.24065573770491802, 0.2776923076923077, 0.2, 0.2509154929577465, 0.22, 0.2162962962962963, 0.35233576642335773, 0.1949019607843137, 0.2607692307692308, 0.2562962962962963, 0.08347826086956521, 0.2, 0.155, 0.2454362416107383, 0.1652941176470588, 0.16913793103448277, 0.2857142857142857, 0.375, 0, 0.25, 0.19341463414634147, 0.27897435897435896, 0.40941176470588236, 0.18794117647058825, 0, 0.2378787878787879, 0.7042857142857143, 0.29411764705882354, 0.19096774193548388, 0.23922222222222228, 0.26333333333333336, 0.14285714285714285, 0.12595744680851065, 0.34823529411764703, 0.1, 0.1111111111111111, 0.20290076335877863, 0.15010989010989012, 0.18978723404255318, 0.3906666666666666, 0.2548148148148148, 0.14285714285714285, 0, 0, 0, 0.2251898734177215, 0.25597402597402596, 0.2386206896551724, 0.32185185185185183, 0.132, 0.2, 0.22122807017543858, 0.16, 0.2320338983050847, 0.15625, 0.245, 0.296, 0.46956521739130436, 0.2, 0.2684313725490196, 0, 0.3333333333333333, 0.2556521739130435, 0.16666666666666666, 0.2772, 0.13999999999999999, 0.3333333333333333, 0, 0.05333333333333333, 0.3333333333333333, 0, 0.25, 0.5, 0.31]",0.22056547567510643
